 58181.9540     19.6300      0.1300
 58200.9153     19.5800      0.1300
 58200.9214     19.5800      0.2300
 58200.9274     19.8600      0.2600
 58200.9335     19.9100      0.2700
 58227.9081     18.9700      0.1700
 58227.9136     19.0900      0.2200
 58227.9191     20.2800      0.4100
 58390.2500     19.5300      0.2700
 58390.2558     20.0800      0.3000
 58390.2616     19.7700      0.2500
 58390.2674     20.4700      0.3700
 58394.2373     19.8900      0.2700
 58394.2425     19.7400      0.2600
 58394.2477     20.2400      0.3300
 58409.2037     19.7900      0.2600
 58409.2101     20.2600      0.3400
 58409.2229     19.8300      0.2700
 58468.1222     19.4600      0.2200
 58468.1287     19.5600      0.1100
 58468.1352     19.6700      0.1200
 58468.1417     19.6300      0.1200
 58476.1194     19.7500      0.1200
 58476.1349     19.8000      0.2500
 58483.0786     19.5200      0.2100
 58483.0862     19.7400      0.1400
 58483.0938     19.5600      0.1300
 58483.1013     19.6700      0.1400
 58494.1285     19.8800      0.1500
 58494.1423     19.5900      0.2300
 58506.1101     20.1900      0.3100
 58506.1176     19.6400      0.1200
 58506.1250     19.6900      0.1200
 58506.1325     19.7100      0.1200
 58523.0188     19.7100      0.1200
 58523.0241     19.4600      0.1100
 58523.0293     19.6000      0.1100
 58523.0346     19.7400      0.1200
 58534.9316     19.6400      0.1200
 58534.9465     19.8500      0.2700
 58534.9539     19.6900      0.2600
 58552.9925     19.7400      0.2600
 58553.0129     19.3900      0.2600
 58557.9558     20.7300      0.5500
 58557.9618     20.8900      0.4700
 58564.9466     20.1500      0.3100
 58588.9277     19.6900      0.2400
 58848.1273     19.9400      0.3800
 58848.1493     19.5900      0.2200
 58854.1093     19.3900      0.2000
 58854.1140     19.5200      0.1200
 58854.1186     19.5200      0.1200
 58854.1232     19.6000      0.1200
 58860.0440     19.6900      0.1300
 58860.0524     19.3200      0.2000
 58860.0609     19.3400      0.2000
 58875.0495     20.0300      0.2800
 58875.0564     19.7900      0.2500
 58875.0633     19.2700      0.1900
 58887.9685     19.4400      0.2100
 58887.9765     19.2400      0.1900
 58887.9844     19.5000      0.2200
 58887.9924     19.6700      0.2400
 58906.9427     19.5500      0.2200
 58906.9477     20.0600      0.2900
 58906.9528     19.8300      0.2500
 58906.9580     19.1100      0.1800
 58917.9232     18.9800      0.1700
 58917.9290     19.7000      0.2400
 58917.9347     20.1200      0.3000
 58917.9404     19.5600      0.2200
 59122.2420     20.0800      0.2900
 59122.2487     19.1400      0.1900
 59122.2555     19.4700      0.2200
 59122.2623     20.5600      0.3900
 59152.2796     19.6800      0.2400
 59152.2862     19.0800      0.1800
 59152.2931     20.5200      0.3800
 59152.2999     19.3900      0.2100
 59177.2058     19.2800      0.2000
 59177.2094     19.4100      0.2200
 59177.2129     19.9000      0.2800
 59177.2165     19.5400      0.2300
 59189.1734     19.4300      0.2200
 59189.1792     19.4700      0.2400
 59189.1851     20.6200      0.4800
 59189.1909     19.3900      0.2500
 59211.1834     19.5300      0.2700
 59211.1880     19.5200      0.1200
 59211.1926     19.6300      0.1200
 59211.1973     19.5300      0.1200
 59221.1210     19.7200      0.1300
 59221.1251     19.9400      0.2400
 59232.0043     19.6800      0.2100
 59232.0116     19.0200      0.1900
 59232.0268     20.5300      0.4700
 59239.9913     19.7300      0.2500
 59240.0094     19.4700      0.2200
 59240.0184     20.2600      0.3300
 59242.0111     19.6900      0.2400
 59242.0180     19.5100      0.1200
 59242.0247     19.6900      0.1300
 59242.0315     19.6900      0.1300
 59247.1038     19.5300      0.1200
 59247.1096     19.2900      0.1800
 59247.1154     20.2300      0.2800
 59247.1210     19.5800      0.2000
 59258.9594     19.8500      0.2300
 59258.9762     19.7900      0.2600
 59263.9553     19.7500      0.2500
 59263.9631     19.7300      0.2100
 59263.9709     19.4800      0.1900
 59263.9787     19.6000      0.2000
 59284.0109     19.4900      0.1900
 59284.0179     19.8100      0.1200
 59284.0250     19.8700      0.1200
 59284.0321     19.8500      0.1200
 59297.9567     19.5700      0.1100
 59297.9621     19.5100      0.1900
 59297.9676     20.1100      0.2600
 59488.2630     20.0700      0.2500
 59488.2732     19.4600      0.2300
 59488.2783     19.3600      0.2100
 59558.1739     19.3500      0.2100
 59558.1816     19.7600      0.2700
 59558.1894     19.8000      0.2800
 59558.1972     19.3400      0.2200
 59564.1871     19.4300      0.2300
 59564.1915     19.2900      0.2200
 59564.1959     19.5700      0.2500
 59564.2004     19.9000      0.3000
 59574.1813     19.6800      0.2700
 59574.1862     19.5000      0.1200
 59574.1959     19.4700      0.1200
 59575.1247     19.5800      0.1200
 59575.1393     19.0500      0.1900
 59584.0591     19.6300      0.2500
 59584.0674     19.6400      0.2400
 59584.0757     20.0600      0.3000
 59584.0842     19.4700      0.2200
 59584.0842     19.6300      0.2400
 59584.0842     20.3100      0.3500
 59584.0918     19.4100      0.2200
 59584.0993     19.9200      0.2900
 59584.1069     19.5800      0.2400
 59604.0798     19.4900      0.2300
 59604.0863     20.3700      0.3700
 59604.0927     20.1600      0.3300
 59604.0992     19.9300      0.2900
 59605.0768     19.8400      0.2800
 59605.0834     19.6700      0.2500
 59605.0899     19.7100      0.2600
 59605.0964     19.1700      0.2000
 59678.8997     19.1800      0.2000
 59678.9078     19.7500      0.3000
